# Compound	Coefficient
Acetic_acid_aq	0.07375421776584279
Adenine	0.0
Adenosine_monophosphate	0.08396639932922371
Ca-DPA_cryst	0.45961039981847196
Citric_acid	0.0
Cytosine_aq	0.057530599156018984
D-Lactic_acid	0.029368027669733305
D-Mannose_aq	0.0
DPA_cryst	0.1144544373834939
Glycine	0.0
Guanine	0.0
Hypoxanthine	0.012842793231897522
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.03151257900017241
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.041386108990024956
L-Methionine_aq	0.02668437171677557
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.03694696945476222
L-Proline	0.013953508659486163
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.05640103804472066
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05084883958618596
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.028924489122464408
Succinic_acid	0.14364933280418662
Thymine	0.04550891315248726
Uracil	0.0010316676359704972
Uric_acid	0.01774252394420091
Xanthine	0.07167387627343913
intercept	0.0
