# Compound	Coefficient
Acetic_acid_aq	0.030198765176602943
Adenine	0.08798487323699827
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.024759243182581207
Citric_acid	0.0
Cytosine_aq	0.08672105496793572
D-Lactic_acid	0.03944564145032702
D-Mannose_aq	0.03330530656301474
DPA_cryst	0.07397073443075863
Glycine	0.0
Guanine	0.0
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.014664899332434934
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.06883010154209922
L-Histidine_aq	0.0020609710458178994
L-Isoleucine	0.0
L-Leucine	0.0037827470172143375
L-Lysine	0.017713731196137554
L-Methionine_aq	0.005154998122506252
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.1074066072470545
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.003006157785187973
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.01391041214239621
Succinic_acid	0.037076085725190985
Thymine	0.018145102471601077
Uracil	0.03149620129140248
Uric_acid	0.0
Xanthine	0.06559459427536428
intercept	0.6507189449541755
