# Compound	Coefficient
Acetic_acid_aq	0.020096131181182104
Adenine	0.09125075760380146
Adenosine_monophosphate	0.008320595149547836
Ca-DPA_cryst	0.0
Citric_acid	0.0
Cytosine_aq	0.10204957964039521
D-Lactic_acid	0.05019269124540162
D-Mannose_aq	0.05139214436459666
DPA_cryst	0.12320850988054019
Glycine	0.0
Guanine	0.027767107532819277
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.018380122873756326
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.07350978303188138
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.07649466158947475
L-Methionine_aq	0.0
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.05468891579091622
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.027118547019205914
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.013280180001698826
Thymine	0.04592461785612171
Uracil	0.036555943223944044
Uric_acid	0.012181228695466331
Xanthine	0.02090866789167803
intercept	0.515662166085386
