# Compound	Coefficient
Acetic_acid_aq	0.08650004864729077
Adenine	0.011079170702566825
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.3806525506028047
Citric_acid	0.0
Cytosine_aq	0.034270397975555436
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.15828939987262175
Glycine	0.0
Guanine	0.027734742447309727
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06200466741833117
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.0
L-Methionine_aq	0.04905083089097316
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0660541260034904
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.03979971525881621
L-Tyrosine	0.09250721469306455
L-Valine	0.0
N-Acetylglucosamine_aq	0.028272251235282445
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.030373679805824717
Succinic_acid	0.006940343435229392
Thymine	0.0
Uracil	0.0
Uric_acid	0.0
Xanthine	0.03468673799687038
intercept	0.0
