# Compound	Coefficient
Acetic_acid_aq	0.09317337349579555
Adenine	0.0
Adenosine_monophosphate	0.0629006483175558
Ca-DPA_cryst	0.46770693111375095
Citric_acid	0.0
Cytosine_aq	0.05866210082112509
D-Lactic_acid	0.0003911138673387031
D-Mannose_aq	0.0
DPA_cryst	0.11534682726009572
Glycine	0.0
Guanine	0.04056097085643458
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06159250137895744
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04923753122056402
L-Methionine_aq	0.03351645178258003
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.015083092348544868
L-Proline	0.011663248125925698
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.051521015580976944
L-Tyrosine	0.03130821343578743
L-Valine	0.0
N-Acetylglucosamine_aq	0.06012428725185787
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.03324046904232684
Succinic_acid	0.11878618921915511
Thymine	0.04125479475204566
Uracil	0.01164108737573901
Uric_acid	0.015064153438984217
Xanthine	0.044669935850533776
intercept	0.0
