# Compound	Coefficient
Acetic_acid_aq	0.024708108907635324
Adenine	0.03696161721853193
Adenosine_monophosphate	0.05883749356939708
Ca-DPA_cryst	0.0
Citric_acid	0.06009199967258302
Cytosine_aq	0.025102550398152387
D-Lactic_acid	0.053149715870971545
D-Mannose_aq	0.10866713767004775
DPA_cryst	0.1181782583830314
Glycine	0.0
Guanine	0.025438525064606546
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.08804708861872068
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.06438186447384368
L-Methionine_aq	0.04131154009190172
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.04637633291539182
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06512975013962032
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.00419710987873034
Uracil	0.03632782758602017
Uric_acid	0.028692337655351823
Xanthine	0.0
intercept	0.3145803640910569
