# Compound	Coefficient
Acetic_acid_aq	0.0771352700842294
Adenine	0.0
Adenosine_monophosphate	0.048956768217434034
Ca-DPA_cryst	0.40869176138421465
Citric_acid	0.0
Cytosine_aq	0.04363799067683708
D-Lactic_acid	0.019466168647230664
D-Mannose_aq	0.0
DPA_cryst	0.1286181734980887
Glycine	0.0
Guanine	0.025481369313075566
Hypoxanthine	0.02552775405196663
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06313121488313536
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.03996258964225505
L-Methionine_aq	0.038002729709832025
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.020841987663349965
L-Proline	0.009179301730367606
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.023565639606510726
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.07177193656109347
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.02015693990752012
Succinic_acid	0.11405897235885475
Thymine	0.03567843664149024
Uracil	0.020837080854806126
Uric_acid	0.009093008218788525
Xanthine	0.058493439031540896
intercept	0.0
