# Compound	Coefficient
Acetic_acid_aq	0.08152186880755541
Adenine	0.0
Adenosine_monophosphate	0.08428112757865504
Ca-DPA_cryst	0.4013322473238634
Citric_acid	0.0
Cytosine_aq	0.044965223697836905
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.16625223109668144
Glycine	0.0
Guanine	0.01910139192186999
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.03893660303336995
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.023473618983221315
L-Methionine_aq	0.04612098470726876
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.060017882757575
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06727187565714318
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.041655332883525124
Succinic_acid	0.11701538447665534
Thymine	0.03141278667984666
Uracil	0.003231386906559941
Uric_acid	0.013042727241969582
Xanthine	0.06049420994992273
intercept	0.0
