# Compound	Coefficient
Acetic_acid_aq	0.008364999670332609
Adenine	0.058901823290669605
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.022022115606834626
Citric_acid	0.0
Cytosine_aq	0.05650661880553645
D-Lactic_acid	0.02667653153483023
D-Mannose_aq	0.04288468186664751
DPA_cryst	0.07330074526825242
Glycine	0.0
Guanine	0.0
Hypoxanthine	0.0009274061589404426
L-Alanine	0.0
L-Arginine	0.0411820033273121
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.05322859310008992
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04979734917984982
L-Methionine_aq	0.00403984829524021
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.08401490711075346
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.017053677669050655
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.04298968712825069
Thymine	0.03876344461378979
Uracil	0.04225115491923273
Uric_acid	0.000354424323155137
Xanthine	0.04003560199734735
intercept	0.9989389751237185
