# Compound	Coefficient
Acetic_acid_aq	0.08939442904154192
Adenine	0.02393518853271845
Adenosine_monophosphate	0.03520848900029349
Ca-DPA_cryst	0.3225683483660077
Citric_acid	0.0
Cytosine_aq	0.04437080697182284
D-Lactic_acid	0.02788504921380244
D-Mannose_aq	0.0
DPA_cryst	0.08513212884988917
Glycine	0.0
Guanine	0.013996405586674122
Hypoxanthine	0.014395987042689665
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06213879727007422
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04560432197206145
L-Methionine_aq	0.011602247551568027
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.07441967294887217
L-Proline	0.006372602101357887
L-Serine	0.0
L-Threonine	0.005703478259825979
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.04488390331828544
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.018159384321015364
Succinic_acid	0.0941234352881757
Thymine	0.050896211376574844
Uracil	0.04057653949936683
Uric_acid	0.0103352857098816
Xanthine	0.08317160656985202
intercept	0.17223336414720486
