# Compound	Coefficient
Acetic_acid_aq	0.014445151750532785
Adenine	0.04708538096354204
Adenosine_monophosphate	0.07873294890568627
Ca-DPA_cryst	0.0
Citric_acid	0.06032808479409095
Cytosine_aq	0.05036949723653457
D-Lactic_acid	0.04206472534287796
D-Mannose_aq	0.1390803089530728
DPA_cryst	0.12176342652716683
Glycine	0.0
Guanine	0.03507934328877022
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.08683233276641857
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.05953895513849258
L-Methionine_aq	0.01657049700964097
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.07901813742154619
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.07447014520370535
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.025698319655274606
Uracil	0.04108716883048651
Uric_acid	0.01873534303919209
Xanthine	0.0
intercept	0.2082952428833318
