# Compound	Coefficient
Acetic_acid_aq	0.08030664775893917
Adenine	0.0
Adenosine_monophosphate	0.01654168542612667
Ca-DPA_cryst	0.2665181158622217
Citric_acid	0.0
Cytosine_aq	0.029108585891428788
D-Lactic_acid	0.006662194435450494
D-Mannose_aq	0.0
DPA_cryst	0.0872899478951989
Glycine	0.0
Guanine	0.00582340804491651
Hypoxanthine	0.0062406011202309295
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.020365334138078176
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.03223632871892001
L-Methionine_aq	0.0010179307035147777
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.04053916798796556
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.004669977134249957
L-Tryptophan	0.014477734421479416
L-Tyrosine	0.022601671731473462
L-Valine	0.0
N-Acetylglucosamine_aq	0.027890533779289628
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.006405965867821398
Succinic_acid	0.10151527560019688
Thymine	0.015107352271961732
Uracil	0.0
Uric_acid	0.023971846843871995
Xanthine	0.06023707904278291
intercept	0.3198228939756036
