# Compound	Coefficient
Acetic_acid_aq	0.01874762100445403
Adenine	0.08132131182890497
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.029600234845958053
Citric_acid	0.0
Cytosine_aq	0.07709192275592351
D-Lactic_acid	0.042865334038292825
D-Mannose_aq	0.03656293245890802
DPA_cryst	0.09577740901772396
Glycine	0.0
Guanine	0.0
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.024695413227816335
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.08309987562385604
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.044250531451144846
L-Methionine_aq	0.0
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.07061142981614271
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.011205551867801576
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0038837794516121097
Succinic_acid	0.02782592368039639
Thymine	0.038422081983943784
Uracil	0.046874073586948777
Uric_acid	0.0
Xanthine	0.045778801267005044
intercept	0.7736251625288572
