# Compound	Coefficient
Acetic_acid_aq	0.07678661283747774
Adenine	0.0
Adenosine_monophosphate	0.05786737781811514
Ca-DPA_cryst	0.34847046157380085
Citric_acid	0.0
Cytosine_aq	0.02919889858712569
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.1143466292713107
Glycine	0.0
Guanine	0.0219173377743676
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.048344707702326344
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.007344646852885396
L-Methionine_aq	0.033200335458398546
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.015561817660172667
L-Tryptophan	0.03734525584628465
L-Tyrosine	0.003316049943875311
L-Valine	0.0
N-Acetylglucosamine_aq	0.06267014758675946
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.03274108916578811
Succinic_acid	0.05926465175214641
Thymine	0.031159018219142336
Uracil	0.013943778753030845
Uric_acid	0.004002914847904999
Xanthine	0.036020251291053594
intercept	0.34520637822723715
