# Compound	Coefficient
Acetic_acid_aq	0.08033222411786715
Adenine	0.0
Adenosine_monophosphate	0.04911497180978057
Ca-DPA_cryst	0.3621789952019463
Citric_acid	0.0
Cytosine_aq	0.013518454553430382
D-Lactic_acid	0.021585741539921176
D-Mannose_aq	0.0
DPA_cryst	0.11716521922959787
Glycine	0.0
Guanine	0.015978909704868184
Hypoxanthine	0.028654505268487666
L-Alanine	0.0
L-Arginine	0.0006300001064127222
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.043702700319935395
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.05683107370163404
L-Methionine_aq	0.027901296957220226
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.08483689293798753
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0004340476513509987
L-Tryptophan	0.0016000327122389487
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.0675298923124003
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0037079048666858114
Succinic_acid	0.12033187847043296
Thymine	0.031215875118025305
Uracil	0.0435348323151967
Uric_acid	0.012212497376851175
Xanthine	0.06487406499152784
intercept	0.0
