# Compound	Coefficient
Acetic_acid_aq	0.06279200994505374
Adenine	0.03649391920124357
Adenosine_monophosphate	0.07773612226768287
Ca-DPA_cryst	0.2998728659801435
Citric_acid	0.0
Cytosine_aq	0.09476708973622149
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.16546194083917345
Glycine	0.00763044012817649
Guanine	0.09159612313414067
Hypoxanthine	0.0107188315880961
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.07565339486039054
L-Isoleucine	0.020815415573308956
L-Leucine	0.0
L-Lysine	0.05259885769492231
L-Methionine_aq	0.007543551636209985
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.012050603534485397
L-Tryptophan	0.049968682274487565
L-Tyrosine	0.045432819934746266
L-Valine	0.0
N-Acetylglucosamine_aq	0.0356763920450993
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0489724653353559
Succinic_acid	0.06698966902467902
Thymine	0.0015105973408624457
Uracil	0.0038283165238542317
Uric_acid	0.008061409394480204
Xanthine	0.012143880780271765
intercept	0.0
