# Compound	Coefficient
Acetic_acid_aq	0.09041267656012608
Adenine	0.0
Adenosine_monophosphate	0.05845232268166036
Ca-DPA_cryst	0.4097570973767607
Citric_acid	0.0
Cytosine_aq	0.034120391396475595
D-Lactic_acid	0.019473896795702383
D-Mannose_aq	0.0
DPA_cryst	0.10012355647193817
Glycine	0.0
Guanine	0.004479522402738721
Hypoxanthine	0.02031122104038905
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.04364489161743366
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.03855292062338045
L-Methionine_aq	0.01962900837502663
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.05596287455087968
L-Proline	0.008839754776939459
L-Serine	0.0
L-Threonine	0.0015496422984434897
L-Tryptophan	0.024915738266510744
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06420316419715932
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.024278432361337813
Succinic_acid	0.12014110494971937
Thymine	0.04499396066228312
Uracil	0.025236203771811454
Uric_acid	0.012584266108645195
Xanthine	0.06717005545300817
intercept	0.01253923476655767
