# Compound	Coefficient
Acetic_acid_aq	0.06138847710807625
Adenine	0.0
Adenosine_monophosphate	0.04065076816315188
Ca-DPA_cryst	0.42047560371335513
Citric_acid	0.0
Cytosine_aq	0.037851824911457346
D-Lactic_acid	0.02534595955785517
D-Mannose_aq	0.0
DPA_cryst	0.09934551082477266
Glycine	0.0
Guanine	0.0036424797959340688
Hypoxanthine	0.02024666049591508
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.04728049931061194
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.027211969750830105
L-Methionine_aq	0.03461541318137027
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.030751770521193513
L-Proline	0.007581496191945144
L-Serine	0.0
L-Threonine	0.006205212841320172
L-Tryptophan	0.03486255641735125
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.07949828022245498
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.023192899651220747
Succinic_acid	0.10465792838622687
Thymine	0.05605301374271656
Uracil	0.024715381677727445
Uric_acid	0.009509449289942863
Xanthine	0.07688523967653697
intercept	0.0
