# Compound	Coefficient
Acetic_acid_aq	0.06149924990255125
Adenine	0.06379756107230615
Adenosine_monophosphate	0.0884772408148877
Ca-DPA_cryst	0.2669019122684474
Citric_acid	0.0
Cytosine_aq	0.11424606226543424
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.21966090749236464
Glycine	0.0
Guanine	0.11649784359565518
Hypoxanthine	0.01650744131062571
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.09930708711466263
L-Isoleucine	0.013875688084312684
L-Leucine	0.021438963856753306
L-Lysine	0.053146467386119584
L-Methionine_aq	0.001615742841598392
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0033863768899904537
L-Tryptophan	0.039063383351011685
L-Tyrosine	0.03755775765546971
L-Valine	0.0
N-Acetylglucosamine_aq	0.037217909564935175
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.031981879404868276
Succinic_acid	0.051392335421849254
Thymine	0.00808162617537197
Uracil	0.0
Uric_acid	0.010128259814718925
Xanthine	0.02739242199474379
intercept	0.0
