# Compound	Coefficient
Acetic_acid_aq	0.001156340269000221
Adenine	0.04064851124549171
Adenosine_monophosphate	0.053560112133482156
Ca-DPA_cryst	0.0
Citric_acid	0.06721253163277523
Cytosine_aq	0.013308946975613597
D-Lactic_acid	0.031710657369501793
D-Mannose_aq	0.1385381166433034
DPA_cryst	0.0879553607493196
Glycine	0.0
Guanine	0.00979168719872777
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.08670487206024782
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04909371733074147
L-Methionine_aq	0.015172657826494903
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.06510319511019247
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.043150745614899046
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.023328683192744205
Uracil	0.053404532077624016
Uric_acid	0.032159619562880895
Xanthine	0.0
intercept	0.3786776227660793
