# Compound	Coefficient
Acetic_acid_aq	0.07310300155384257
Adenine	0.0
Adenosine_monophosphate	0.07766140876402242
Ca-DPA_cryst	0.32445417753273836
Citric_acid	0.0
Cytosine_aq	0.05095758033056104
D-Lactic_acid	0.01959269653907755
D-Mannose_aq	0.0
DPA_cryst	0.10185586120956272
Glycine	0.0
Guanine	0.025257500567369313
Hypoxanthine	0.006432162564912598
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06453948049674935
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.023365515324614325
L-Methionine_aq	0.03357392954507308
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0186425798767896
L-Proline	0.023435829919408138
L-Serine	0.0
L-Threonine	9.477399439726743e-05
L-Tryptophan	0.03674813714027309
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05354747730293103
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0323121915892571
Succinic_acid	0.10676301208357175
Thymine	0.037709360779831246
Uracil	0.009086860765478105
Uric_acid	0.005981974358459186
Xanthine	0.044552525250998995
intercept	0.018592547852353612
