# Compound	Coefficient
Acetic_acid_aq	0.01894187485533585
Adenine	0.0
Adenosine_monophosphate	0.025178122129328705
Ca-DPA_cryst	0.0
Citric_acid	0.06919914515739269
Cytosine_aq	0.0
D-Lactic_acid	0.0423400949182451
D-Mannose_aq	0.09719683523687737
DPA_cryst	0.0637922954132465
Glycine	0.0
Guanine	0.012042266383175793
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.09921404164797805
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04201839914510269
L-Methionine_aq	0.04821260216101292
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.057302336212095434
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.04975669015162705
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.008975298156562582
Uracil	0.015556646379368067
Uric_acid	0.016559158958676778
Xanthine	0.0
intercept	0.5286113984206846
