# Compound	Coefficient
Acetic_acid_aq	0.0
Adenine	0.02523148311363498
Adenosine_monophosphate	0.07167596924710729
Ca-DPA_cryst	0.0
Citric_acid	0.10042569153354929
Cytosine_aq	0.0
D-Lactic_acid	0.02393856138275089
D-Mannose_aq	0.15414696672040465
DPA_cryst	0.09653598622439225
Glycine	0.0
Guanine	0.006130195548037004
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.10735259997671373
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.02792897204399473
L-Methionine_aq	0.04015029892681462
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.07026615251254864
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.056951302128569026
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.030706810736085405
Uracil	0.043556748829839696
Uric_acid	0.026887465700286786
Xanthine	0.0
intercept	0.2660572537893822
