# Compound	Coefficient
Acetic_acid_aq	0.0
Adenine	0.0
Adenosine_monophosphate	0.06835080166210533
Ca-DPA_cryst	0.0
Citric_acid	0.07332255904960876
Cytosine_aq	0.01348374338344043
D-Lactic_acid	0.022593397716809224
D-Mannose_aq	0.15697718996833426
DPA_cryst	0.12122896000494784
Glycine	0.0
Guanine	0.015864283127166028
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.11952342366395888
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.05987863093803449
L-Methionine_aq	0.030629724376409696
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05633111690290713
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.022718277071837687
Uracil	0.02107293557540325
Uric_acid	0.02805774923898304
Xanthine	0.0
intercept	0.3015340233650474
