# Compound	Coefficient
Acetic_acid_aq	0.05246706923609362
Adenine	0.015317903324219978
Adenosine_monophosphate	0.052697200191842763
Ca-DPA_cryst	0.3106749632770631
Citric_acid	0.0
Cytosine_aq	0.05287586905926547
D-Lactic_acid	0.0020983063779361965
D-Mannose_aq	0.0
DPA_cryst	0.087716088831578
Glycine	0.0
Guanine	0.0039309542557513745
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.058774529676600164
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.00297708935383839
L-Methionine_aq	0.029560268328449872
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.004484485103009417
L-Proline	0.0033459885520484476
L-Serine	0.0
L-Threonine	0.006458134092890793
L-Tryptophan	0.06094597487765025
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06396403010118544
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.03862176120455591
Succinic_acid	0.061357161609585695
Thymine	0.03944999400540295
Uracil	0.007178939376457983
Uric_acid	0.004596283020391425
Xanthine	0.044126129838637514
intercept	0.32530801635227397
