# Compound	Coefficient
Acetic_acid_aq	0.06136469972807258
Adenine	0.0
Adenosine_monophosphate	0.05096719579769842
Ca-DPA_cryst	0.38239223798514554
Citric_acid	0.0
Cytosine_aq	0.02347888934034569
D-Lactic_acid	0.024291547697992733
D-Mannose_aq	0.0
DPA_cryst	0.09219259719240332
Glycine	0.0
Guanine	0.009617319512777847
Hypoxanthine	0.015548220114471663
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.047753206554544875
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.028418389498780672
L-Methionine_aq	0.02393691535190035
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.01954321520335801
L-Proline	0.011569254093888745
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.007436505773354374
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.0526263172825818
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.08617609757292263
Thymine	0.04721321680651742
Uracil	0.030743824255755916
Uric_acid	0.015599897552436352
Xanthine	0.06600192692887707
intercept	0.4189712452238002
