# Compound	Coefficient
Acetic_acid_aq	0.0877804179232975
Adenine	0.0
Adenosine_monophosphate	0.08408283626202183
Ca-DPA_cryst	0.43975423545164344
Citric_acid	0.0
Cytosine_aq	0.04390443541653592
D-Lactic_acid	0.005596747099913595
D-Mannose_aq	0.0
DPA_cryst	0.1523258166557665
Glycine	0.0
Guanine	0.023571411090052646
Hypoxanthine	0.0027337426259265458
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.04742672518523261
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.025887961599424313
L-Methionine_aq	0.032910814382722975
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.006307176815873138
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.05216032273758481
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05914962470860684
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.029942399512475553
Succinic_acid	0.10940401946245143
Thymine	0.029400815938826833
Uracil	0.0
Uric_acid	0.011718789056633858
Xanthine	0.04910574145639344
intercept	0.029456810943603178
