# Compound	Coefficient
Acetic_acid_aq	0.0699334490866227
Adenine	0.043224624843112104
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.25869742471286344
Citric_acid	0.0
Cytosine_aq	0.075564949372978
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.14570008924795938
Glycine	0.0
Guanine	0.014792039816299838
Hypoxanthine	0.011482362246575893
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.062081857416914625
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.0
L-Methionine_aq	0.027023257366198518
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.06366658652509499
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0025076636673318333
L-Tryptophan	0.045433693393503026
L-Tyrosine	0.07165913207756003
L-Valine	0.0
N-Acetylglucosamine_aq	0.05057749725846272
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.037117026027123
Succinic_acid	0.08596396441651151
Thymine	0.0
Uracil	0.0
Uric_acid	0.0
Xanthine	0.04176270084968927
intercept	0.0
