# Compound	Coefficient
Acetic_acid_aq	0.06921828423694
Adenine	0.0073425862882330285
Adenosine_monophosphate	0.1068312246313028
Ca-DPA_cryst	0.33023710090457187
Citric_acid	0.0
Cytosine_aq	0.08133974656866123
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.1467387674815626
Glycine	0.0
Guanine	0.0638992069564982
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.08075156478612393
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04573965918168805
L-Methionine_aq	0.025978794939957583
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0015927856906525978
L-Tryptophan	0.04689536585839065
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06985031306623891
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.020552832005445096
Succinic_acid	0.06160691278565491
Thymine	0.029564219811559832
Uracil	0.008756782768637242
Uric_acid	0.0
Xanthine	0.01900436993020646
intercept	0.0
