# Compound	Coefficient
Acetic_acid_aq	0.017615827614843177
Adenine	0.07975371186253404
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.0244792832553643
Citric_acid	0.0
Cytosine_aq	0.06051442986520461
D-Lactic_acid	0.02510780628310799
D-Mannose_aq	0.047700409031882954
DPA_cryst	0.13154833562322613
Glycine	0.0
Guanine	0.01480944701319328
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.03650629166352084
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.09763083235917533
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.0872287754097813
L-Methionine_aq	0.0
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.04807633948530513
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.01844367167904061
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.044761904490208795
Thymine	0.052514537212755466
Uracil	0.055420657448561624
Uric_acid	0.0
Xanthine	0.010089023553972022
intercept	0.5847342481156425
