# Compound	Coefficient
Acetic_acid_aq	0.056081935085730276
Adenine	0.02526188768938072
Adenosine_monophosphate	0.0837792198426817
Ca-DPA_cryst	0.3138357813838829
Citric_acid	0.0
Cytosine_aq	0.08440617574811766
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.1807728890290033
Glycine	0.007481755482732489
Guanine	0.07429281512825756
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0812008383920588
L-Isoleucine	0.023267663619727652
L-Leucine	0.0
L-Lysine	0.009124898968216954
L-Methionine_aq	0.04838930320416018
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.01143084217386354
L-Tryptophan	0.04866088825918043
L-Tyrosine	0.03642428230852546
L-Valine	0.0
N-Acetylglucosamine_aq	0.057333407237750364
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.037856325084342446
Succinic_acid	0.02892212527445085
Thymine	0.0011386946258352681
Uracil	0.0
Uric_acid	0.0014157977887529194
Xanthine	0.01427328693104881
intercept	0.0
