# Compound	Coefficient
Acetic_acid_aq	0.0
Adenine	0.001809235769900516
Adenosine_monophosphate	0.05909857364919891
Ca-DPA_cryst	0.00165035848154556
Citric_acid	0.03444192361570259
Cytosine_aq	0.036959888043516485
D-Lactic_acid	0.03592080275306361
D-Mannose_aq	0.10410662111346156
DPA_cryst	0.06832695660211872
Glycine	0.0
Guanine	0.02430324503675614
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.06308503033668587
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.08737658448657938
L-Methionine_aq	0.01862946101912313
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.12948747677891662
L-Proline	0.011674456107722738
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.03070561587476074
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.005407878914044569
Thymine	0.0022876173509238902
Uracil	0.0
Uric_acid	0.04545593705825136
Xanthine	0.0
intercept	0.5725257162433913
