# Compound	Coefficient
Acetic_acid_aq	0.0
Adenine	0.0
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.0
Citric_acid	0.10122360155938785
Cytosine_aq	0.0
D-Lactic_acid	0.04051179729241767
D-Mannose_aq	0.15397908110132622
DPA_cryst	0.08293922678623707
Glycine	0.0
Guanine	0.0
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.15807371782853855
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.02223739302212422
L-Methionine_aq	0.05956748759477225
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.026175839321454543
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06536161202512404
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.001203444751375334
Uracil	0.02102022979052727
Uric_acid	0.034876373805643436
Xanthine	0.0
intercept	0.0
