# Compound	Coefficient
Acetic_acid_aq	0.07589561921813134
Adenine	0.011568261011091457
Adenosine_monophosphate	0.08747246608105048
Ca-DPA_cryst	0.27563296162326745
Citric_acid	0.0
Cytosine_aq	0.076285923186373
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.17408151808720737
Glycine	0.0
Guanine	0.06156665316192628
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06988580835984601
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.0
L-Methionine_aq	0.031621509014415856
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.012605729229306329
L-Tryptophan	0.06792337946988503
L-Tyrosine	0.05362784804967291
L-Valine	0.0
N-Acetylglucosamine_aq	0.07544461455873347
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.08255674236235008
Succinic_acid	0.04984775473328755
Thymine	0.005478560998976683
Uracil	0.0
Uric_acid	0.0
Xanthine	0.011414851481313151
intercept	0.0
