# Compound	Coefficient
Acetic_acid_aq	0.0
Adenine	0.03953922104047362
Adenosine_monophosphate	0.06149903289769157
Ca-DPA_cryst	0.008693614760844466
Citric_acid	0.0
Cytosine_aq	0.08720154639197843
D-Lactic_acid	0.0297287854389478
D-Mannose_aq	0.05847430942861281
DPA_cryst	0.13592458759786977
Glycine	0.0
Guanine	0.03161314853835735
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.04566392306403019
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.014770043181886244
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.10234960055976869
L-Methionine_aq	0.014641436761751017
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.07537115892846045
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05926580086852117
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.006417088167465368
Thymine	0.026477570123932974
Uracil	0.017460540847829286
Uric_acid	0.014548484252398927
Xanthine	0.0
intercept	0.6066823223310729
