# Compound	Coefficient
Acetic_acid_aq	0.08326664852468563
Adenine	0.030083877479316574
Adenosine_monophosphate	0.09441768177372181
Ca-DPA_cryst	0.3099732560685635
Citric_acid	0.0
Cytosine_aq	0.10412101601570457
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.17107564920442322
Glycine	0.0
Guanine	0.08289913263655409
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.09297026068855141
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.035959565156096565
L-Methionine_aq	0.030826570396810422
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.016225321374626213
L-Tryptophan	0.015452532050008004
L-Tyrosine	0.06408152755580272
L-Valine	0.0
N-Acetylglucosamine_aq	0.05011469129439872
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.016955084199210588
Succinic_acid	0.06203408498171616
Thymine	0.01986379237771107
Uracil	0.0006373126526501199
Uric_acid	0.0
Xanthine	0.004207611478251332
intercept	0.0
