# Compound	Coefficient
Acetic_acid_aq	0.0635208764812934
Adenine	0.004431717565820855
Adenosine_monophosphate	0.053447638120436854
Ca-DPA_cryst	0.325891695570186
Citric_acid	0.0
Cytosine_aq	0.03740761189743528
D-Lactic_acid	0.015171490634368321
D-Mannose_aq	0.0037702069546110893
DPA_cryst	0.08189406284723813
Glycine	0.0
Guanine	0.026035900613893742
Hypoxanthine	0.02120539529593044
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.060077857492582196
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.037721032620843475
L-Methionine_aq	0.011052116885442664
L-Phenylalanine	0.022805659286810127
L-Phenylalanine_aq	0.031190604997258693
L-Proline	0.014585201113714205
L-Serine	0.0
L-Threonine	0.007463451650533139
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05476995748980641
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.006979353843514945
Succinic_acid	0.07243920116073677
Thymine	0.043767008634861035
Uracil	0.0360762403514897
Uric_acid	0.007157053608610869
Xanthine	0.05720444743420798
intercept	0.46260783597663047
