# Compound	Coefficient
Acetic_acid_aq	0.07906722005345929
Adenine	0.023881793817424123
Adenosine_monophosphate	0.040360751375342764
Ca-DPA_cryst	0.29259461505958295
Citric_acid	0.0
Cytosine_aq	0.048024122125388084
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.1126199277358677
Glycine	0.0
Guanine	0.04175964908678417
Hypoxanthine	0.005179949301630551
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.04855504373438844
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.028176960730042337
L-Methionine_aq	0.03115764336894725
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.037604919275275844
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.004260380303179213
L-Tryptophan	0.03530402438215217
L-Tyrosine	0.031672520395094036
L-Valine	0.0
N-Acetylglucosamine_aq	0.05975850269466536
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.035006008931096684
Succinic_acid	0.061237815212349424
Thymine	0.020775704740864726
Uracil	0.01076407289301199
Uric_acid	0.0027928329952251786
Xanthine	0.022543930174912987
intercept	0.09088863026651424
