# Compound	Coefficient
Acetic_acid_aq	0.02516692331794726
Adenine	0.007326800072271876
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.27765683429315746
Citric_acid	0.0
Cytosine_aq	0.05136456198638959
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.15787811060046394
Glycine	0.00042820726791259207
Guanine	0.0
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.11532660868506603
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.0
L-Methionine_aq	0.026070397483233476
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.020326798331013682
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0035078421136762114
L-Tryptophan	0.031634452251193476
L-Tyrosine	0.09550556257693578
L-Valine	0.0
N-Acetylglucosamine_aq	0.002239726782993927
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.047842430784064124
Succinic_acid	0.07488743550358906
Thymine	0.0
Uracil	0.0
Uric_acid	0.0
Xanthine	0.05953961391800672
intercept	0.0
