# Compound	Coefficient
Acetic_acid_aq	0.06304705802583145
Adenine	0.0
Adenosine_monophosphate	0.09872652413206745
Ca-DPA_cryst	0.43022372454341923
Citric_acid	0.0
Cytosine_aq	0.06234683774699869
D-Lactic_acid	0.021519062211256233
D-Mannose_aq	0.0026410374507174882
DPA_cryst	0.08988025444458367
Glycine	0.0
Guanine	0.026407530096594283
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.06917795168751545
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.021618740239809815
L-Methionine_aq	0.03995309039231777
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0662016237317043
L-Proline	0.011848938657149656
L-Serine	0.0
L-Threonine	0.005283446666351486
L-Tryptophan	0.03640047111199846
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.06750327726708447
N-Acetylmuramic_acid	0.0018331431205448018
Peptidoglycan	0.003880847847191202
Succinic_acid	0.10920994615346175
Thymine	0.05625948465475298
Uracil	0.02348349339660974
Uric_acid	0.003499605629583947
Xanthine	0.060315876675183046
intercept	0.0
