# Compound	Coefficient
Acetic_acid_aq	0.11127060386927809
Adenine	0.0461950655385105
Adenosine_monophosphate	0.05229235556599984
Ca-DPA_cryst	0.281225757294261
Citric_acid	0.0
Cytosine_aq	0.09496072744680249
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.1561585731966225
Glycine	0.0
Guanine	0.06011711447695582
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.07674254419354895
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.024027468042824407
L-Methionine_aq	0.01794433452463228
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.04254404436554667
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.00634856528508146
L-Tryptophan	0.023087808547919593
L-Tyrosine	0.05488854605217849
L-Valine	0.0
N-Acetylglucosamine_aq	0.05017665418646503
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.02954769188003017
Succinic_acid	0.05648376827347295
Thymine	0.0061432477668357756
Uracil	0.0
Uric_acid	0.0010639310425255189
Xanthine	0.028364527797773473
intercept	0.0
