# Compound	Coefficient
Acetic_acid_aq	0.02151783228665264
Adenine	0.0906854544426218
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.01835628479808644
Citric_acid	0.0
Cytosine_aq	0.10604700089126985
D-Lactic_acid	0.036634986853930004
D-Mannose_aq	0.06234147870076543
DPA_cryst	0.07877101039738807
Glycine	0.0
Guanine	0.0
Hypoxanthine	0.0032522501675830225
L-Alanine	0.0
L-Arginine	0.04381401014934891
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.06322151667256709
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.05400904518597868
L-Methionine_aq	0.0
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.10337420039206856
L-Proline	0.014099944089176955
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.004223512780958388
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.07365570507576015
Thymine	0.04518077698231272
Uracil	0.049551359010403494
Uric_acid	0.0
Xanthine	0.060578730699103626
intercept	0.5213919946093437
