# Compound	Coefficient
Acetic_acid_aq	0.022595772976458487
Adenine	0.05028045272302526
Adenosine_monophosphate	0.0697009627055129
Ca-DPA_cryst	0.0
Citric_acid	0.032316737106776405
Cytosine_aq	0.04399322402331971
D-Lactic_acid	0.04037762820937342
D-Mannose_aq	0.08647864810830855
DPA_cryst	0.08455867374094188
Glycine	0.0
Guanine	0.026184627602388412
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.07146898077577668
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.04340956049966581
L-Methionine_aq	0.0247992482563358
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.030545522883728176
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.04961372869586294
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.0
Thymine	0.023499473908669487
Uracil	0.03586797200185641
Uric_acid	0.02137094095128313
Xanthine	0.0
intercept	0.6010362004735375
