# Compound	Coefficient
Acetic_acid_aq	0.016949322679999046
Adenine	0.029931762120554935
Adenosine_monophosphate	0.005312369155510559
Ca-DPA_cryst	0.32747458760097303
Citric_acid	0.0
Cytosine_aq	0.04485366309406748
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.23306119619759164
Glycine	0.05588468806120545
Guanine	0.0784096065788558
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.11736095010810027
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.0
L-Methionine_aq	0.04867968220894179
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.02354061553689902
L-Tryptophan	0.07490766654755801
L-Tyrosine	0.0712017606531268
L-Valine	0.0
N-Acetylglucosamine_aq	0.0260945589092205
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.08353201836578864
Succinic_acid	0.0
Thymine	0.0
Uracil	0.0
Uric_acid	0.0
Xanthine	0.0025330869052724095
intercept	0.0
