# Compound	Coefficient
Acetic_acid_aq	0.026449799791296698
Adenine	0.07874435627261844
Adenosine_monophosphate	0.0
Ca-DPA_cryst	0.02786580625437091
Citric_acid	0.0
Cytosine_aq	0.0872016208427459
D-Lactic_acid	0.03512350876057599
D-Mannose_aq	0.042583672907893416
DPA_cryst	0.07266321259452406
Glycine	0.0
Guanine	0.006268858904856433
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.03540498027339816
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.07692304858146173
L-Histidine_aq	0.006407561884752347
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.050098036581486385
L-Methionine_aq	0.0
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0954277624320019
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.005388306502250985
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0
Succinic_acid	0.04538055998554196
Thymine	0.03710747014520024
Uracil	0.03716302267360425
Uric_acid	0.0
Xanthine	0.047008757572726295
intercept	0.7163719391935249
