# Compound	Coefficient
Acetic_acid_aq	0.05898864776270103
Adenine	0.0
Adenosine_monophosphate	0.032929193364405085
Ca-DPA_cryst	0.25355644284534
Citric_acid	0.0
Cytosine_aq	0.04221887182236173
D-Lactic_acid	0.015835128225570736
D-Mannose_aq	0.011248821374389116
DPA_cryst	0.061415699966192464
Glycine	0.0
Guanine	0.020666178831696965
Hypoxanthine	0.028331614157258104
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.05307476598404001
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.02421039448638943
L-Methionine_aq	0.0025234590190824848
L-Phenylalanine	0.03615333401672088
L-Phenylalanine_aq	0.044264239181626086
L-Proline	0.012540821627738901
L-Serine	0.0
L-Threonine	0.01705817761923699
L-Tryptophan	0.0
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.051789569666137375
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.0167847826631735
Succinic_acid	0.07190823133265918
Thymine	0.044074889670537264
Uracil	0.03225089839378322
Uric_acid	0.0
Xanthine	0.052548168259137745
intercept	0.6403591108531258
