# Compound	Coefficient
Acetic_acid_aq	0.07776672426655136
Adenine	0.0
Adenosine_monophosphate	0.05766841482750396
Ca-DPA_cryst	0.4356362216080105
Citric_acid	0.0
Cytosine_aq	0.038182515933257465
D-Lactic_acid	0.03397439644375546
D-Mannose_aq	0.007738972815495878
DPA_cryst	0.10116301161284047
Glycine	0.0
Guanine	0.0003793825210431527
Hypoxanthine	0.02831168467675367
L-Alanine	0.0
L-Arginine	9.04680451725526e-05
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.04137932496543401
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.03448190738389702
L-Methionine_aq	0.02884698166850598
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0693587409944239
L-Proline	0.018725890708123145
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.026812077667421615
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.0640265728880105
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.007733326861792368
Succinic_acid	0.12571732134613242
Thymine	0.04766993380435869
Uracil	0.02642740859484779
Uric_acid	0.012129067592568652
Xanthine	0.06898363240520064
intercept	0.010877479689843785
