# Compound	Coefficient
Acetic_acid_aq	0.06261853806632073
Adenine	0.04891872914409633
Adenosine_monophosphate	0.10482176284057575
Ca-DPA_cryst	0.3065783182460891
Citric_acid	0.0
Cytosine_aq	0.09222381251346166
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.2214900206743388
Glycine	0.0
Guanine	0.10533034778408985
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.0808200798832003
L-Isoleucine	0.0020361422052359887
L-Leucine	0.0048103204129018185
L-Lysine	0.054528532948715736
L-Methionine_aq	0.01577684932469596
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0017238128873651817
L-Tryptophan	0.04336832845267073
L-Tyrosine	0.05092254423846427
L-Valine	0.0
N-Acetylglucosamine_aq	0.04698118272116907
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.03176608880440115
Succinic_acid	0.05866253654304387
Thymine	0.0
Uracil	0.0
Uric_acid	0.014849599291055351
Xanthine	0.0
intercept	0.0
