# Compound	Coefficient
Acetic_acid_aq	0.07507506913897964
Adenine	0.0
Adenosine_monophosphate	0.04028772279413397
Ca-DPA_cryst	0.3089848487270393
Citric_acid	0.0
Cytosine_aq	0.030303630824705344
D-Lactic_acid	0.027639311117493154
D-Mannose_aq	0.0
DPA_cryst	0.07087765788272458
Glycine	0.0
Guanine	0.015165641869022679
Hypoxanthine	0.033712092971208564
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.05582896528476129
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.038127264187963465
L-Methionine_aq	0.011517656752499087
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.06447586323468572
L-Proline	0.0018845593905321167
L-Serine	0.0
L-Threonine	0.004998808605145233
L-Tryptophan	0.010109499729760416
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.05469056472519568
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.017539301504580503
Succinic_acid	0.09275206487099578
Thymine	0.03758604709300182
Uracil	0.03672750100403507
Uric_acid	0.003534873118140282
Xanthine	0.06108922750268069
intercept	0.2924077731777373
