# Compound	Coefficient
Acetic_acid_aq	0.08414343599688469
Adenine	0.0
Adenosine_monophosphate	0.07156725749104625
Ca-DPA_cryst	0.4358375259903694
Citric_acid	0.0
Cytosine_aq	0.036879108031669106
D-Lactic_acid	0.01424469733014772
D-Mannose_aq	0.0
DPA_cryst	0.13094107579208697
Glycine	0.0
Guanine	0.01936770863263237
Hypoxanthine	0.025000669571662495
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.057317650578349595
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.05098027534409867
L-Methionine_aq	0.030457181188848863
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.014871174493006203
L-Proline	0.00044482353623574223
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.058189417959441735
L-Tyrosine	0.0
L-Valine	0.0
N-Acetylglucosamine_aq	0.0652811105004921
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.01460279066567906
Succinic_acid	0.11556915792874255
Thymine	0.041383804296417206
Uracil	0.02510637824241393
Uric_acid	0.006009497621188855
Xanthine	0.0633680900067884
intercept	0.0
