# Compound	Coefficient
Acetic_acid_aq	0.06557043662404562
Adenine	0.00829903053761728
Adenosine_monophosphate	0.09028783985281613
Ca-DPA_cryst	0.31653650065806993
Citric_acid	0.0
Cytosine_aq	0.05042214703156579
D-Lactic_acid	0.0
D-Mannose_aq	0.0
DPA_cryst	0.1690086383362142
Glycine	0.0
Guanine	0.054495217359812796
Hypoxanthine	0.0
L-Alanine	0.0
L-Arginine	0.0
L-Asparagine	0.0
L-Aspartic_acid	0.0
L-Cysteine_aq	0.0
L-Glutamic_acid	0.0
L-Glutamine	0.0
L-Histidine	0.0
L-Histidine_aq	0.05611759318059767
L-Isoleucine	0.0
L-Leucine	0.0
L-Lysine	0.023962774182651577
L-Methionine_aq	0.04500210761622766
L-Phenylalanine	0.0
L-Phenylalanine_aq	0.0
L-Proline	0.0
L-Serine	0.0
L-Threonine	0.0
L-Tryptophan	0.06601387546902501
L-Tyrosine	0.001085978398106987
L-Valine	0.0
N-Acetylglucosamine_aq	0.0700074928078353
N-Acetylmuramic_acid	0.0
Peptidoglycan	0.05870947683783957
Succinic_acid	0.06927939858441529
Thymine	0.0
Uracil	0.0
Uric_acid	0.0021393493942201192
Xanthine	0.01746224938215385
intercept	0.0
